,customer_id,customer_age,customer_income,home_ownership,employment_duration,loan_intent,loan_grade,loan_amnt,loan_int_rate,term_years,historical_default,cred_hist_length,Current_loan_status
31323,31319.0,39,85000.0,RENT,7.0,EDUCATION,B,12000.0,10.74,9,0.0,13,NO DEFAULT
31324,31320.0,49,75000.0,MORTGAGE,21.0,DEBTCONSOLIDATION,D,15600.0,17.27,9,0.0,11,DEFAULT
31325,31321.0,41,75000.0,MORTGAGE,13.0,DEBTCONSOLIDATION,D,4800.0,15.58,1,1.0,15,DEFAULT
31326,31322.0,49,88000.0,RENT,11.0,VENTURE,A,12000.0,6.62,9,0.0,17,NO DEFAULT
31327,31323.0,41,87000.0,MORTGAGE,4.0,PERSONAL,D,9000.0,16.0,1,0.0,12,NO DEFAULT
31329,31325.0,46,87000.0,MORTGAGE,1.0,PERSONAL,C,20000.0,12.41,6,0.0,17,NO DEFAULT
31330,31326.0,37,90000.0,RENT,15.0,PERSONAL,A,12000.0,7.51,7,0.0,13,NO DEFAULT
31331,31327.0,40,87048.0,MORTGAGE,11.0,PERSONAL,A,17600.0,7.9,4,0.0,13,NO DEFAULT
31333,31329.0,37,87950.0,MORTGAGE,3.0,EDUCATION,B,14250.0,11.89,7,0.0,14,NO DEFAULT
31334,31330.0,36,93000.0,RENT,1.0,PERSONAL,C,12000.0,13.48,6,1.0,12,NO DEFAULT
31336,31332.0,41,88000.0,MORTGAGE,5.0,HOMEIMPROVEMENT,A,4000.0,7.14,1,0.0,17,NO DEFAULT
31337,31333.0,37,88000.0,MORTGAGE,21.0,VENTURE,A,12000.0,7.51,7,0.0,17,NO DEFAULT
31338,31334.0,36,95000.0,RENT,2.0,PERSONAL,B,12000.0,10.99,6,0.0,11,NO DEFAULT
31339,31335.0,37,88000.0,MORTGAGE,2.0,VENTURE,C,1000.0,13.48,7,1.0,11,NO DEFAULT
31340,31336.0,42,73100.0,RENT,4.0,MEDICAL,D,12000.0,16.77,2,1.0,13,DEFAULT
31341,31337.0,37,88296.0,MORTGAGE,8.0,HOMEIMPROVEMENT,B,15000.0,10.14,7,0.0,14,NO DEFAULT
31342,31338.0,49,88400.0,MORTGAGE,4.0,MEDICAL,C,20000.0,13.92,9,1.0,14,NO DEFAULT
31343,31339.0,41,100000.0,RENT,3.0,PERSONAL,B,12000.0,10.74,1,0.0,14,NO DEFAULT
31344,31340.0,37,88824.0,MORTGAGE,8.0,VENTURE,A,3600.0,6.62,7,0.0,17,NO DEFAULT
31345,31341.0,38,89000.0,MORTGAGE,2.0,PERSONAL,A,6000.0,5.42,8,0.0,13,NO DEFAULT
31347,31343.0,49,77000.0,MORTGAGE,4.0,DEBTCONSOLIDATION,D,16000.0,14.09,9,1.0,12,DEFAULT
31348,31344.0,37,89000.0,MORTGAGE,3.0,EDUCATION,A,5000.0,6.91,7,0.0,15,NO DEFAULT
31349,31345.0,40,36000.0,OWN,4.0,EDUCATION,C,2000.0,13.57,4,1.0,12,NO DEFAULT
31350,31346.0,50,120000.0,RENT,0.0,MEDICAL,B,12000.0,9.62,5,0.0,12,NO DEFAULT
31351,31347.0,41,90000.0,MORTGAGE,4.0,VENTURE,C,15000.0,13.49,1,0.0,15,NO DEFAULT
31352,31348.0,41,125000.0,RENT,0.0,DEBTCONSOLIDATION,C,12000.0,13.49,1,1.0,12,NO DEFAULT
31353,31349.0,38,125000.0,RENT,0.0,EDUCATION,A,12000.0,7.66,8,0.0,14,NO DEFAULT
31354,31350.0,36,90000.0,OWN,4.0,HOMEIMPROVEMENT,A,3800.0,6.03,6,0.0,14,NO DEFAULT
31355,31351.0,36,90000.0,MORTGAGE,13.0,EDUCATION,A,12000.0,6.62,6,0.0,13,NO DEFAULT
31356,31352.0,41,113000.0,RENT,1.0,VENTURE,D,12000.0,16.0,1,1.0,15,DEFAULT
31358,31354.0,40,90000.0,MORTGAGE,2.0,DEBTCONSOLIDATION,B,2800.0,10.65,4,0.0,14,NO DEFAULT
31359,31355.0,41,90000.0,MORTGAGE,23.0,VENTURE,A,13200.0,6.62,1,0.0,13,NO DEFAULT
31360,31356.0,37,90000.0,MORTGAGE,11.0,MEDICAL,A,4000.0,6.62,7,0.0,16,NO DEFAULT
31361,31357.0,38,78000.0,MORTGAGE,6.0,HOMEIMPROVEMENT,C,15000.0,15.27,8,0.0,17,DEFAULT
31362,31358.0,39,275000.0,RENT,12.0,PERSONAL,A,12000.0,8.49,9,0.0,14,NO DEFAULT
31363,31359.0,36,48000.0,RENT,8.0,PERSONAL,A,12150.0,5.79,6,0.0,14,NO DEFAULT
31364,31360.0,38,90000.0,MORTGAGE,1.0,DEBTCONSOLIDATION,A,7000.0,6.99,8,0.0,16,NO DEFAULT
31365,31361.0,45,90000.0,MORTGAGE,3.0,VENTURE,B,2500.0,11.99,5,0.0,13,NO DEFAULT
31366,31362.0,39,90000.0,MORTGAGE,0.0,MEDICAL,B,18000.0,10.99,9,0.0,11,NO DEFAULT
31367,31363.0,38,90000.0,MORTGAGE,14.0,VENTURE,B,21000.0,10.59,8,0.0,11,NO DEFAULT
31368,31364.0,39,90000.0,MORTGAGE,15.0,VENTURE,A,10500.0,7.66,9,0.0,12,NO DEFAULT
31369,31365.0,37,78000.0,MORTGAGE,0.0,PERSONAL,B,5600.0,10.74,7,0.0,12,NO DEFAULT
31370,31366.0,39,90000.0,MORTGAGE,2.0,PERSONAL,B,4600.0,11.11,9,0.0,11,NO DEFAULT
31371,31367.0,36,36000.0,RENT,20.0,VENTURE,C,12375.0,14.27,6,0.0,16,DEFAULT
31372,31368.0,36,41000.0,RENT,18.0,DEBTCONSOLIDATION,B,12400.0,10.65,6,0.0,14,NO DEFAULT
31373,31369.0,37,44196.0,RENT,0.0,MEDICAL,B,12400.0,11.26,7,0.0,14,NO DEFAULT
31374,31370.0,37,35000.0,OWN,2.0,PERSONAL,B,13250.0,11.71,7,0.0,14,NO DEFAULT
31375,31371.0,37,90000.0,MORTGAGE,11.0,DEBTCONSOLIDATION,B,22000.0,8.88,7,,12,NO DEFAULT
31376,31372.0,43,90000.0,MORTGAGE,0.0,VENTURE,D,15000.0,14.46,3,1.0,11,NO DEFAULT
31378,31374.0,46,90000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,A,20000.0,6.91,6,,16,NO DEFAULT
31380,31376.0,41,90000.0,OWN,12.0,VENTURE,A,8000.0,7.51,1,,16,NO DEFAULT
31381,31377.0,36,78000.0,MORTGAGE,7.0,DEBTCONSOLIDATION,C,9600.0,13.98,6,1.0,13,DEFAULT
31382,31378.0,41,90000.0,MORTGAGE,3.0,EDUCATION,A,3000.0,7.14,1,,14,NO DEFAULT
31383,31379.0,45,47000.0,RENT,4.0,MEDICAL,B,2800.0,9.62,5,,11,NO DEFAULT
31384,31380.0,46,48956.0,RENT,0.0,MEDICAL,B,2800.0,10.59,6,,13,NO DEFAULT
31385,31381.0,50,90000.0,MORTGAGE,2.0,VENTURE,B,24000.0,11.36,5,,13,NO DEFAULT
31386,31382.0,38,90000.0,MORTGAGE,9.0,PERSONAL,C,14000.0,12.73,8,1.0,12,NO DEFAULT
31387,31383.0,36,35000.0,OWN,1.0,VENTURE,B,6000.0,11.49,6,,13,NO DEFAULT
31389,31385.0,39,35000.0,OWN,2.0,PERSONAL,A,6800.0,8.49,9,,15,NO DEFAULT
31390,31386.0,38,90000.0,MORTGAGE,0.0,HOMEIMPROVEMENT,C,9600.0,13.92,8,1.0,17,NO DEFAULT
31391,31387.0,40,90000.0,RENT,1.0,EDUCATION,B,2800.0,11.11,4,,13,NO DEFAULT
31392,31388.0,37,78000.0,MORTGAGE,9.0,DEBTCONSOLIDATION,D,20000.0,16.35,7,0.0,14,DEFAULT
31393,31389.0,36,90000.0,MORTGAGE,2.0,EDUCATION,D,20000.0,14.61,6,1.0,11,NO DEFAULT
31394,31390.0,37,25000.0,RENT,0.0,VENTURE,D,2775.0,15.65,7,1.0,14,DEFAULT
31395,31391.0,38,35000.0,OWN,5.0,EDUCATION,D,1800.0,16.49,8,1.0,12,NO DEFAULT
31396,31392.0,38,90000.0,MORTGAGE,9.0,EDUCATION,B,9300.0,11.83,8,,17,NO DEFAULT
31397,31393.0,40,24000.0,RENT,3.0,VENTURE,C,2700.0,14.27,4,1.0,17,NO DEFAULT
31398,31394.0,45,29676.0,RENT,5.0,EDUCATION,C,2700.0,12.84,5,1.0,17,NO DEFAULT
31399,31395.0,39,90000.0,MORTGAGE,9.0,HOMEIMPROVEMENT,D,22000.0,12.67,9,1.0,15,NO DEFAULT
31400,31396.0,40,90996.0,MORTGAGE,9.0,HOMEIMPROVEMENT,A,22000.0,6.17,4,,14,NO DEFAULT
31401,31397.0,41,91000.0,MORTGAGE,13.0,VENTURE,B,2400.0,10.74,1,,16,NO DEFAULT
31402,31398.0,44,91000.0,MORTGAGE,14.0,MEDICAL,A,7900.0,8.59,4,,14,NO DEFAULT
31403,31399.0,38,91200.0,MORTGAGE,0.0,HOMEIMPROVEMENT,C,9000.0,12.68,8,,16,NO DEFAULT
31404,31400.0,39,91992.0,MORTGAGE,0.0,HOMEIMPROVEMENT,A,3350.0,5.42,9,,11,NO DEFAULT
31406,31402.0,42,82500.0,RENT,3.0,DEBTCONSOLIDATION,A,2575.0,6.76,2,0.0,11,DEFAULT
31407,31403.0,39,92000.0,MORTGAGE,1.0,PERSONAL,C,20000.0,14.79,9,,16,NO DEFAULT
31408,31404.0,36,92000.0,MORTGAGE,18.0,MEDICAL,A,4000.0,7.29,6,,11,NO DEFAULT
31409,31405.0,41,92000.0,MORTGAGE,15.0,MEDICAL,A,12000.0,7.66,1,,15,NO DEFAULT
31410,31406.0,41,92000.0,MORTGAGE,5.0,HOMEIMPROVEMENT,B,8000.0,9.63,1,,13,NO DEFAULT
31413,31409.0,37,92000.0,OWN,15.0,MEDICAL,B,12000.0,11.14,7,,14,NO DEFAULT
31414,31410.0,47,92000.0,OWN,0.0,HOMEIMPROVEMENT,D,12000.0,14.11,7,,12,NO DEFAULT
31415,31411.0,38,92904.0,MORTGAGE,8.0,MEDICAL,B,5375.0,10.51,8,,16,NO DEFAULT
31416,31412.0,43,93000.0,MORTGAGE,7.0,PERSONAL,A,7000.0,7.14,3,,13,NO DEFAULT
31418,31414.0,37,93000.0,MORTGAGE,2.0,VENTURE,B,18000.0,12.18,7,,11,NO DEFAULT
31419,31415.0,46,81000.0,MORTGAGE,1.0,EDUCATION,B,7000.0,9.45,6,,14,NO DEFAULT
31420,31416.0,39,182500.0,RENT,2.0,DEBTCONSOLIDATION,A,12500.0,5.42,9,0.0,14,DEFAULT
31421,31417.0,36,94000.0,MORTGAGE,14.0,HOMEIMPROVEMENT,A,4200.0,5.99,6,,12,NO DEFAULT
31422,31418.0,44,82000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,C,8400.0,12.84,4,1.0,17,DEFAULT
31423,31419.0,44,94128.0,MORTGAGE,14.0,DEBTCONSOLIDATION,A,4400.0,7.29,4,,13,NO DEFAULT
31424,31420.0,36,94185.0,MORTGAGE,3.0,PERSONAL,A,10000.0,9.32,6,,15,NO DEFAULT
31425,31421.0,41,56004.0,RENT,4.0,EDUCATION,B,12800.0,11.48,1,,15,NO DEFAULT
31426,31422.0,44,94800.0,MORTGAGE,4.0,VENTURE,A,7400.0,7.88,4,,16,NO DEFAULT
31427,31423.0,36,95000.0,MORTGAGE,18.0,PERSONAL,B,13000.0,10.65,6,,11,NO DEFAULT
31428,31424.0,40,95000.0,OWN,12.0,HOMEIMPROVEMENT,B,5000.0,10.65,4,,16,NO DEFAULT
31429,31425.0,47,95000.0,MORTGAGE,13.0,EDUCATION,A,5000.0,6.03,7,,16,NO DEFAULT
31430,31426.0,39,95000.0,OWN,6.0,HOMEIMPROVEMENT,B,8000.0,12.69,9,,14,NO DEFAULT
31431,31427.0,49,95000.0,MORTGAGE,12.0,DEBTCONSOLIDATION,A,7500.0,6.03,9,,13,NO DEFAULT
31432,31428.0,44,95000.0,MORTGAGE,1.0,PERSONAL,B,21200.0,9.91,4,,14,NO DEFAULT
31433,31429.0,44,50000.0,RENT,5.0,VENTURE,C,13000.0,13.16,4,1.0,13,NO DEFAULT
31434,31430.0,43,46000.0,RENT,2.0,MEDICAL,D,13000.0,15.7,3,0.0,13,DEFAULT
31435,31431.0,45,52680.0,RENT,0.0,MEDICAL,A,13000.0,6.92,5,,15,NO DEFAULT
31436,31432.0,38,83000.0,MORTGAGE,1.0,DEBTCONSOLIDATION,D,24000.0,14.91,8,1.0,12,DEFAULT
31437,31433.0,49,95000.0,MORTGAGE,2.0,HOMEIMPROVEMENT,A,3000.0,5.42,9,,12,NO DEFAULT
31438,31434.0,45,33600.0,OWN,14.0,VENTURE,A,4000.0,6.39,5,,11,NO DEFAULT
31439,31435.0,37,95000.0,MORTGAGE,10.0,HOMEIMPROVEMENT,C,3250.0,13.35,7,,13,NO DEFAULT
31440,31436.0,37,65000.0,RENT,2.0,EDUCATION,C,13000.0,12.99,7,1.0,12,NO DEFAULT
31441,31437.0,39,95000.0,MORTGAGE,3.0,HOMEIMPROVEMENT,D,20000.0,14.84,9,1.0,11,NO DEFAULT
31444,31440.0,38,95000.0,OWN,6.0,HOMEIMPROVEMENT,D,14000.0,17.74,8,1.0,17,NO DEFAULT
31445,31441.0,39,70000.0,RENT,5.0,EDUCATION,B,13000.0,11.99,9,,17,NO DEFAULT
31446,31442.0,41,95000.0,OWN,2.0,HOMEIMPROVEMENT,C,21600.0,13.92,1,1.0,11,NO DEFAULT
31447,31443.0,40,83000.0,MORTGAGE,7.0,EDUCATION,B,2800.0,12.18,4,,13,NO DEFAULT
31448,31444.0,44,83000.0,OTHER,2.0,EDUCATION,D,12000.0,16.0,4,1.0,15,DEFAULT
31449,31445.0,38,95000.0,MORTGAGE,5.0,EDUCATION,A,4000.0,9.63,8,,12,NO DEFAULT
31450,31446.0,44,95000.0,MORTGAGE,4.0,VENTURE,B,10000.0,10.95,4,,15,NO DEFAULT
31451,31447.0,40,110000.0,RENT,6.0,HOMEIMPROVEMENT,B,13000.0,9.91,4,,17,NO DEFAULT
31452,31448.0,40,95892.0,OWN,19.0,MEDICAL,B,15000.0,12.18,4,,14,NO DEFAULT
31453,31449.0,37,130000.0,RENT,2.0,PERSONAL,B,13000.0,9.88,7,,16,NO DEFAULT
31454,31450.0,38,96000.0,MORTGAGE,15.0,DEBTCONSOLIDATION,A,6000.0,6.03,8,,16,NO DEFAULT
31455,31451.0,46,96000.0,MORTGAGE,4.0,DEBTCONSOLIDATION,B,10000.0,12.69,6,,11,NO DEFAULT
31456,31452.0,36,43000.0,RENT,12.0,DEBTCONSOLIDATION,D,13600.0,15.58,6,1.0,12,DEFAULT
31457,31453.0,37,71400.0,MORTGAGE,7.0,MEDICAL,D,3100.0,20.69,7,1.0,14,DEFAULT
31458,31454.0,42,96000.0,MORTGAGE,9.0,PERSONAL,A,5100.0,5.42,2,,14,NO DEFAULT
31459,31455.0,40,45760.0,RENT,8.0,MEDICAL,B,13650.0,10.25,4,,13,NO DEFAULT
31460,31456.0,45,66000.0,RENT,4.0,HOMEIMPROVEMENT,B,13650.0,12.42,5,,11,NO DEFAULT
31461,31457.0,43,27036.0,RENT,1.0,PERSONAL,D,13750.0,15.31,3,1.0,15,DEFAULT
31462,31458.0,41,33000.0,RENT,2.0,MEDICAL,C,13750.0,13.79,1,1.0,11,DEFAULT
31463,31459.0,40,32878.0,RENT,6.0,VENTURE,C,13775.0,12.98,4,1.0,14,DEFAULT
31464,31460.0,42,67300.0,RENT,4.0,HOMEIMPROVEMENT,C,13800.0,13.99,2,,16,NO DEFAULT
31466,31462.0,38,32560.0,OWN,8.0,PERSONAL,A,6000.0,8.94,8,,16,NO DEFAULT
31467,31463.0,38,96000.0,MORTGAGE,0.0,PERSONAL,C,1500.0,14.26,8,,14,NO DEFAULT
31469,31465.0,42,97000.0,MORTGAGE,13.0,PERSONAL,C,1500.0,15.96,2,1.0,16,NO DEFAULT
31470,31466.0,37,45000.0,RENT,6.0,PERSONAL,B,14000.0,11.36,7,0.0,16,DEFAULT
31471,31467.0,43,97000.0,MORTGAGE,0.0,MEDICAL,B,14000.0,11.71,3,,13,NO DEFAULT
31472,31468.0,39,40800.0,RENT,4.0,MEDICAL,D,14000.0,16.0,9,1.0,17,DEFAULT
31473,31469.0,38,48300.0,RENT,3.0,MEDICAL,C,14000.0,13.22,8,1.0,14,NO DEFAULT
31475,31471.0,36,32000.0,OWN,4.0,EDUCATION,C,3600.0,13.49,6,1.0,11,NO DEFAULT
31476,31472.0,39,52000.0,RENT,1.0,DEBTCONSOLIDATION,B,14000.0,11.71,9,,12,NO DEFAULT
31477,31473.0,37,32000.0,OWN,8.0,HOMEIMPROVEMENT,A,12150.0,6.62,7,,13,NO DEFAULT
31478,31474.0,37,52000.0,RENT,0.0,VENTURE,C,14000.0,13.16,7,,11,NO DEFAULT
31479,31475.0,39,98000.0,MORTGAGE,22.0,MEDICAL,C,8000.0,13.49,9,1.0,16,NO DEFAULT
31480,31476.0,41,98000.0,MORTGAGE,18.0,MEDICAL,B,5000.0,10.99,1,,17,NO DEFAULT
31481,31477.0,39,98000.0,MORTGAGE,0.0,HOMEIMPROVEMENT,D,35000.0,15.99,9,,15,NO DEFAULT
31482,31478.0,40,98000.0,MORTGAGE,4.0,VENTURE,B,5200.0,9.63,4,,16,NO DEFAULT
31483,31479.0,38,98000.0,MORTGAGE,7.0,MEDICAL,B,12000.0,10.37,8,,17,NO DEFAULT
31484,31480.0,42,98000.0,MORTGAGE,2.0,EDUCATION,B,18000.0,11.58,2,,11,NO DEFAULT
31485,31481.0,38,55000.0,RENT,2.0,HOMEIMPROVEMENT,B,14000.0,11.48,8,,16,NO DEFAULT
31486,31482.0,36,32000.0,OWN,0.0,EDUCATION,A,1200.0,7.14,6,,16,NO DEFAULT
31487,31483.0,43,98004.0,MORTGAGE,11.0,PERSONAL,A,6000.0,5.42,3,,15,NO DEFAULT
31488,31484.0,41,98004.0,MORTGAGE,25.0,DEBTCONSOLIDATION,C,12000.0,13.57,1,,15,NO DEFAULT
31489,31485.0,36,98240.0,MORTGAGE,4.0,PERSONAL,D,20000.0,16.35,6,,16,NO DEFAULT
31490,31486.0,44,99000.0,MORTGAGE,5.0,EDUCATION,C,10000.0,12.68,4,,11,NO DEFAULT
31491,31487.0,44,99000.0,MORTGAGE,3.0,EDUCATION,B,8000.0,9.25,4,,14,NO DEFAULT
31492,31488.0,36,99500.0,OWN,5.0,VENTURE,A,4000.0,7.74,6,,16,NO DEFAULT
31493,31489.0,44,99996.0,MORTGAGE,4.0,VENTURE,C,14400.0,12.23,4,1.0,16,NO DEFAULT
31495,31491.0,48,62000.0,RENT,10.0,EDUCATION,B,14000.0,12.69,8,,12,NO DEFAULT
31496,31492.0,41,62004.0,RENT,5.0,HOMEIMPROVEMENT,A,14000.0,8.9,1,,17,NO DEFAULT
31497,31493.0,38,99996.0,OWN,22.0,HOMEIMPROVEMENT,D,25000.0,14.96,8,1.0,13,NO DEFAULT
31498,31494.0,41,62500.0,RENT,4.0,EDUCATION,B,14000.0,10.25,1,,16,NO DEFAULT
31500,31496.0,36,100000.0,MORTGAGE,5.0,MEDICAL,A,9350.0,7.51,6,,14,NO DEFAULT
31501,31497.0,45,100000.0,MORTGAGE,16.0,PERSONAL,A,16000.0,6.62,5,,16,NO DEFAULT
31502,31498.0,38,59000.0,RENT,5.0,VENTURE,C,14000.0,13.8,8,0.0,14,DEFAULT
31503,31499.0,37,31200.0,OWN,1.0,VENTURE,A,6600.0,5.42,7,,12,NO DEFAULT
31504,31500.0,46,70000.0,RENT,0.0,HOMEIMPROVEMENT,B,14000.0,11.26,6,,16,NO DEFAULT
31505,31501.0,37,100000.0,MORTGAGE,13.0,VENTURE,A,18400.0,5.99,7,,15,NO DEFAULT
31506,31502.0,41,100000.0,MORTGAGE,10.0,EDUCATION,A,6000.0,8.49,1,,15,NO DEFAULT
31507,31503.0,42,75000.0,RENT,12.0,HOMEIMPROVEMENT,A,14000.0,6.03,2,,14,NO DEFAULT
31508,31504.0,37,88000.0,MORTGAGE,3.0,HOMEIMPROVEMENT,B,6000.0,11.99,7,,12,NO DEFAULT
31509,31505.0,40,82000.0,RENT,2.0,MEDICAL,B,14000.0,10.37,4,,13,NO DEFAULT
31510,31506.0,37,73000.0,RENT,21.0,DEBTCONSOLIDATION,D,14000.0,16.02,7,0.0,17,DEFAULT
31511,31507.0,38,100000.0,MORTGAGE,5.0,PERSONAL,B,5500.0,10.37,8,,13,NO DEFAULT
31512,31508.0,47,100000.0,MORTGAGE,4.0,EDUCATION,B,2500.0,9.99,7,,15,NO DEFAULT
31513,31509.0,38,100000.0,RENT,0.0,DEBTCONSOLIDATION,C,14000.0,13.23,8,1.0,14,NO DEFAULT
31514,31510.0,36,88000.0,MORTGAGE,1.0,DEBTCONSOLIDATION,C,7750.0,13.23,6,0.0,14,DEFAULT
31516,31512.0,37,105000.0,RENT,6.0,DEBTCONSOLIDATION,A,14000.0,6.03,7,0.0,11,DEFAULT
31517,31513.0,36,100000.0,MORTGAGE,2.0,EDUCATION,A,8000.0,6.76,6,,11,NO DEFAULT
31518,31514.0,36,100000.0,MORTGAGE,17.0,DEBTCONSOLIDATION,A,6000.0,7.14,6,,17,NO DEFAULT
31519,31515.0,45,125004.0,RENT,7.0,EDUCATION,C,14000.0,12.61,5,,12,NO DEFAULT
31520,31516.0,36,126251.0,RENT,16.0,HOMEIMPROVEMENT,A,14000.0,7.66,6,,17,NO DEFAULT
31521,31517.0,36,130000.0,RENT,3.0,DEBTCONSOLIDATION,B,14000.0,10.37,6,,14,NO DEFAULT
31523,31519.0,48,100000.0,MORTGAGE,3.0,DEBTCONSOLIDATION,B,15000.0,9.88,8,,11,NO DEFAULT
31524,31520.0,39,100000.0,MORTGAGE,9.0,DEBTCONSOLIDATION,A,3000.0,7.14,9,,11,NO DEFAULT
31525,31521.0,50,150000.0,RENT,3.0,DEBTCONSOLIDATION,A,14000.0,6.91,5,0.0,12,DEFAULT
31526,31522.0,41,180000.0,RENT,16.0,DEBTCONSOLIDATION,A,14000.0,6.03,1,0.0,15,DEFAULT
31527,31523.0,37,100000.0,MORTGAGE,0.0,VENTURE,C,9600.0,13.22,7,1.0,17,NO DEFAULT
31528,31524.0,42,100000.0,MORTGAGE,7.0,EDUCATION,C,5000.0,14.26,2,1.0,15,NO DEFAULT
31529,31525.0,39,100000.0,MORTGAGE,0.0,VENTURE,D,6000.0,14.11,9,,16,NO DEFAULT
31530,31526.0,42,100000.0,MORTGAGE,16.0,DEBTCONSOLIDATION,C,4800.0,13.47,2,1.0,13,NO DEFAULT
31531,31527.0,47,119000.0,RENT,5.0,PERSONAL,A,14250.0,7.66,7,,16,NO DEFAULT
31532,31528.0,40,100010.0,MORTGAGE,11.0,MEDICAL,B,8000.0,9.99,4,,15,NO DEFAULT
31533,31529.0,36,100111.0,MORTGAGE,5.0,VENTURE,C,20000.0,13.49,6,,11,NO DEFAULT
31534,31530.0,38,100280.0,MORTGAGE,1.0,VENTURE,B,17850.0,11.99,8,,17,NO DEFAULT
31535,31531.0,49,74880.0,RENT,6.0,MEDICAL,A,14300.0,7.51,9,,16,NO DEFAULT
31537,31533.0,38,30120.0,RENT,1.0,HOMEIMPROVEMENT,D,14400.0,12.8,8,1.0,17,DEFAULT
31538,31534.0,39,101000.0,MORTGAGE,17.0,EDUCATION,C,2500.0,13.47,9,1.0,17,NO DEFAULT
31539,31535.0,36,101004.0,MORTGAGE,11.0,MEDICAL,A,12000.0,5.79,6,,11,NO DEFAULT
31540,31536.0,46,101500.0,MORTGAGE,8.0,DEBTCONSOLIDATION,B,15000.0,11.14,6,,14,NO DEFAULT
31541,31537.0,45,48000.0,RENT,5.0,PERSONAL,A,14400.0,8.49,5,,15,NO DEFAULT
31542,31538.0,41,102000.0,MORTGAGE,20.0,VENTURE,B,7500.0,11.49,1,,17,NO DEFAULT
31543,31539.0,41,102000.0,OWN,5.0,EDUCATION,A,7000.0,6.92,1,,12,NO DEFAULT
31544,31540.0,37,60000.0,RENT,4.0,MEDICAL,B,14400.0,10.62,7,,15,NO DEFAULT
31545,31541.0,50,102031.0,MORTGAGE,9.0,HOMEIMPROVEMENT,D,12000.0,14.96,5,1.0,11,NO DEFAULT
31546,31542.0,41,102300.0,MORTGAGE,9.0,MEDICAL,B,8800.0,11.58,1,,11,NO DEFAULT
31547,31543.0,39,75000.0,RENT,0.0,EDUCATION,B,14400.0,12.53,9,,11,NO DEFAULT
31548,31544.0,49,103000.0,MORTGAGE,14.0,DEBTCONSOLIDATION,A,12600.0,9.32,9,,11,NO DEFAULT
31549,31545.0,38,85000.0,RENT,1.0,VENTURE,B,14400.0,11.99,8,,14,NO DEFAULT
31550,31546.0,38,103970.0,MORTGAGE,0.0,DEBTCONSOLIDATION,C,15000.0,14.35,8,1.0,14,NO DEFAULT
31552,31548.0,39,96500.0,RENT,4.0,DEBTCONSOLIDATION,D,14400.0,15.2,9,0.0,11,DEFAULT
31553,31549.0,38,104800.0,MORTGAGE,6.0,HOMEIMPROVEMENT,A,14000.0,6.03,8,,11,NO DEFAULT
31554,31550.0,38,105000.0,MORTGAGE,22.0,VENTURE,A,12350.0,6.62,8,,11,NO DEFAULT
31555,31551.0,42,105000.0,MORTGAGE,18.0,EDUCATION,C,2400.0,13.06,2,1.0,17,NO DEFAULT
31556,31552.0,42,42000.0,RENT,6.0,EDUCATION,D,14500.0,15.57,2,0.0,14,DEFAULT
31557,31553.0,41,105000.0,MORTGAGE,4.0,VENTURE,B,21000.0,10.25,1,,15,NO DEFAULT
31558,31554.0,37,80004.0,RENT,7.0,MEDICAL,B,14500.0,11.26,7,,14,NO DEFAULT
31559,31555.0,37,105000.0,MORTGAGE,2.0,EDUCATION,B,25000.0,12.18,7,,15,NO DEFAULT
31560,31556.0,49,105000.0,MORTGAGE,1.0,DEBTCONSOLIDATION,A,11000.0,9.32,9,,13,NO DEFAULT
31561,31557.0,39,105000.0,MORTGAGE,1.0,DEBTCONSOLIDATION,A,9000.0,9.32,9,,12,NO DEFAULT
31562,31558.0,41,46152.0,RENT,10.0,PERSONAL,B,14525.0,11.11,1,,16,NO DEFAULT
31563,31559.0,43,93000.0,MORTGAGE,15.0,DEBTCONSOLIDATION,D,7500.0,12.86,3,1.0,15,DEFAULT
31564,31560.0,46,80409.0,RENT,2.0,EDUCATION,A,14550.0,8.94,6,,11,NO DEFAULT
31565,31561.0,39,105201.0,MORTGAGE,20.0,VENTURE,A,15000.0,6.91,9,,15,NO DEFAULT
31566,31562.0,46,105398.0,MORTGAGE,9.0,HOMEIMPROVEMENT,D,20700.0,17.43,6,,12,NO DEFAULT
31567,31563.0,36,105859.0,OWN,20.0,VENTURE,B,12000.0,11.99,6,,15,NO DEFAULT
31568,31564.0,36,106000.0,MORTGAGE,15.0,HOMEIMPROVEMENT,A,4025.0,7.49,6,,14,NO DEFAULT
31569,31565.0,38,106000.0,MORTGAGE,4.0,HOMEIMPROVEMENT,C,5000.0,12.99,8,1.0,12,NO DEFAULT
31570,31566.0,50,106000.0,MORTGAGE,2.0,MEDICAL,A,10200.0,9.32,5,,15,NO DEFAULT
31571,31567.0,48,94050.0,MORTGAGE,1.0,DEBTCONSOLIDATION,D,23000.0,14.96,8,1.0,16,DEFAULT
31572,31568.0,46,107000.0,OWN,17.0,VENTURE,C,4000.0,13.49,6,,14,NO DEFAULT
31573,31569.0,38,107004.0,MORTGAGE,11.0,VENTURE,B,15000.0,10.0,8,,16,NO DEFAULT
31574,31570.0,36,107004.0,MORTGAGE,3.0,HOMEIMPROVEMENT,B,13000.0,11.83,6,,15,NO DEFAULT
